vdd	V(vce)	I(Rc)
Step Information: Vinput=0  (Run: 1/6)
5.109999999999936e+000	5.110000e+000	3.781402e-012
5.119999999999935e+000	5.120000e+000	3.791407e-012
5.129999999999935e+000	5.130000e+000	5.220646e-012
5.139999999999935e+000	5.140000e+000	5.230656e-012
5.149999999999935e+000	5.150000e+000	3.821414e-012
5.159999999999934e+000	5.160000e+000	3.831406e-012
5.169999999999934e+000	5.170000e+000	5.260659e-012
5.179999999999934e+000	5.180000e+000	5.270664e-012
5.189999999999934e+000	5.190000e+000	3.861422e-012
5.199999999999934e+000	5.200000e+000	3.871419e-012
5.209999999999933e+000	5.210000e+000	5.300667e-012
5.219999999999933e+000	5.220000e+000	5.310676e-012
5.229999999999933e+000	5.230000e+000	3.901426e-012
5.239999999999933e+000	5.240000e+000	3.911427e-012
5.249999999999933e+000	5.250000e+000	5.340675e-012
5.259999999999932e+000	5.260000e+000	5.350680e-012
5.269999999999932e+000	5.270000e+000	3.941434e-012
5.279999999999932e+000	5.280000e+000	3.951435e-012
5.289999999999932e+000	5.290000e+000	5.380682e-012
5.299999999999931e+000	5.300000e+000	5.390684e-012
5.309999999999931e+000	5.310000e+000	3.981438e-012
5.319999999999931e+000	5.320000e+000	3.991443e-012
5.329999999999931e+000	5.330000e+000	5.420695e-012
5.339999999999931e+000	5.340000e+000	5.430696e-012
5.349999999999930e+000	5.350000e+000	4.021446e-012
5.359999999999930e+000	5.360000e+000	4.031455e-012
5.369999999999930e+000	5.370000e+000	5.460694e-012
5.379999999999930e+000	5.380000e+000	5.470704e-012
5.389999999999930e+000	5.390000e+000	4.061458e-012
5.399999999999929e+000	5.400000e+000	4.071459e-012
5.409999999999929e+000	5.410000e+000	5.500707e-012
5.419999999999929e+000	5.420000e+000	5.510707e-012
5.429999999999929e+000	5.430000e+000	4.101461e-012
5.439999999999928e+000	5.440000e+000	4.111471e-012
5.449999999999928e+000	5.450000e+000	5.540719e-012
5.459999999999928e+000	5.460000e+000	5.550715e-012
5.469999999999928e+000	5.470000e+000	4.141478e-012
5.479999999999928e+000	5.480000e+000	4.151475e-012
5.489999999999927e+000	5.490000e+000	5.580732e-012
5.499999999999927e+000	5.500000e+000	5.590724e-012
5.509999999999927e+000	5.510000e+000	4.181486e-012
5.519999999999927e+000	5.520000e+000	4.191487e-012
5.529999999999927e+000	5.530000e+000	5.620735e-012
5.539999999999926e+000	5.540000e+000	5.630732e-012
5.549999999999926e+000	5.550000e+000	4.221490e-012
5.559999999999926e+000	5.560000e+000	4.231491e-012
5.569999999999926e+000	5.570000e+000	5.660738e-012
5.579999999999926e+000	5.580000e+000	5.670744e-012
5.589999999999925e+000	5.590000e+000	4.261498e-012
5.599999999999925e+000	5.600000e+000	4.271503e-012
5.609999999999925e+000	5.610000e+000	5.700751e-012
5.619999999999925e+000	5.620000e+000	5.710743e-012
5.629999999999924e+000	5.630000e+000	4.301510e-012
5.639999999999924e+000	5.640000e+000	4.311511e-012
5.649999999999924e+000	5.650000e+000	5.740759e-012
5.659999999999924e+000	5.660000e+000	5.750755e-012
5.669999999999924e+000	5.670000e+000	4.341514e-012
5.679999999999923e+000	5.680000e+000	4.351515e-012
5.689999999999923e+000	5.690000e+000	5.780767e-012
5.699999999999923e+000	5.700000e+000	5.790763e-012
5.709999999999923e+000	5.710000e+000	4.381526e-012
5.719999999999923e+000	5.720000e+000	4.391523e-012
5.729999999999922e+000	5.730000e+000	5.820771e-012
5.739999999999922e+000	5.740000e+000	5.830772e-012
5.749999999999922e+000	5.750000e+000	4.421534e-012
5.759999999999922e+000	5.760000e+000	4.431535e-012
5.769999999999921e+000	5.770000e+000	5.860778e-012
5.779999999999921e+000	5.780000e+000	5.870780e-012
5.789999999999921e+000	5.790000e+000	4.461538e-012
5.799999999999921e+000	5.800000e+000	4.471534e-012
5.809999999999921e+000	5.810000e+000	5.900786e-012
5.819999999999920e+000	5.820000e+000	5.910792e-012
5.829999999999920e+000	5.830000e+000	4.501546e-012
5.839999999999920e+000	5.840000e+000	4.511547e-012
5.849999999999920e+000	5.850000e+000	5.940799e-012
5.859999999999920e+000	5.860000e+000	5.950795e-012
5.869999999999919e+000	5.870000e+000	4.541554e-012
5.879999999999919e+000	5.880000e+000	4.551555e-012
5.889999999999919e+000	5.890000e+000	5.980807e-012
5.899999999999919e+000	5.900000e+000	5.990808e-012
5.909999999999918e+000	5.910000e+000	4.581557e-012
5.919999999999918e+000	5.920000e+000	4.591558e-012
5.929999999999918e+000	5.930000e+000	6.020815e-012
5.939999999999918e+000	5.940000e+000	6.030816e-012
5.949999999999918e+000	5.950000e+000	4.621570e-012
5.959999999999917e+000	5.960000e+000	4.631575e-012
5.969999999999917e+000	5.970000e+000	6.060823e-012
5.979999999999917e+000	5.980000e+000	6.070828e-012
5.989999999999917e+000	5.990000e+000	4.661578e-012
5.999999999999917e+000	6.000000e+000	4.671583e-012
6.009999999999916e+000	6.010000e+000	6.100826e-012
6.019999999999916e+000	6.020000e+000	6.110832e-012
6.029999999999916e+000	6.030000e+000	4.701581e-012
6.039999999999916e+000	6.040000e+000	4.711587e-012
6.049999999999915e+000	6.050000e+000	6.140834e-012
6.059999999999915e+000	6.060000e+000	6.150840e-012
6.069999999999915e+000	6.070000e+000	4.741589e-012
6.079999999999915e+000	6.080000e+000	4.751599e-012
6.089999999999915e+000	6.090000e+000	6.180847e-012
6.099999999999914e+000	6.100000e+000	6.190848e-012
6.109999999999914e+000	6.110000e+000	4.781602e-012
6.119999999999914e+000	6.120000e+000	4.791607e-012
6.129999999999914e+000	6.130000e+000	6.220851e-012
6.139999999999914e+000	6.140000e+000	6.230856e-012
6.149999999999913e+000	6.150000e+000	4.821605e-012
6.159999999999913e+000	6.160000e+000	4.831611e-012
6.169999999999913e+000	6.170000e+000	6.260859e-012
6.179999999999913e+000	6.180000e+000	6.270864e-012
6.189999999999913e+000	6.190000e+000	4.861613e-012
6.199999999999912e+000	6.200000e+000	4.871619e-012
6.209999999999912e+000	6.210000e+000	6.300867e-012
6.219999999999912e+000	6.220000e+000	6.310872e-012
6.229999999999912e+000	6.230000e+000	4.901621e-012
6.239999999999911e+000	6.240000e+000	4.911631e-012
6.249999999999911e+000	6.250000e+000	6.340874e-012
6.259999999999911e+000	6.260000e+000	6.350876e-012
6.269999999999911e+000	6.270000e+000	4.941634e-012
6.279999999999911e+000	6.280000e+000	4.951630e-012
6.289999999999910e+000	6.290000e+000	6.380882e-012
6.299999999999910e+000	6.300000e+000	6.390892e-012
6.309999999999910e+000	6.310000e+000	4.981637e-012
6.319999999999910e+000	6.320000e+000	4.991638e-012
6.329999999999910e+000	6.330000e+000	6.420890e-012
6.339999999999909e+000	6.340000e+000	6.430896e-012
6.349999999999909e+000	6.350000e+000	5.021650e-012
6.359999999999909e+000	6.360000e+000	5.031650e-012
6.369999999999909e+000	6.370000e+000	6.460899e-012
6.379999999999908e+000	6.380000e+000	6.470904e-012
6.389999999999908e+000	6.390000e+000	5.061649e-012
6.399999999999908e+000	6.400000e+000	5.071650e-012
6.409999999999908e+000	6.410000e+000	6.500911e-012
6.419999999999908e+000	6.420000e+000	6.510916e-012
6.429999999999907e+000	6.430000e+000	5.101657e-012
6.439999999999907e+000	6.440000e+000	5.111667e-012
6.449999999999907e+000	6.450000e+000	6.540915e-012
6.459999999999907e+000	6.460000e+000	6.550920e-012
6.469999999999907e+000	6.470000e+000	5.141669e-012
6.479999999999906e+000	6.480000e+000	5.151670e-012
6.489999999999906e+000	6.490000e+000	6.580936e-012
6.499999999999906e+000	6.500000e+000	6.590928e-012
6.509999999999906e+000	6.510000e+000	5.181677e-012
6.519999999999905e+000	6.520000e+000	5.191678e-012
6.529999999999905e+000	6.530000e+000	6.620939e-012
6.539999999999905e+000	6.540000e+000	6.630931e-012
6.549999999999905e+000	6.550000e+000	5.221690e-012
6.559999999999905e+000	6.560000e+000	5.231686e-012
6.569999999999904e+000	6.570000e+000	6.660943e-012
6.579999999999904e+000	6.580000e+000	6.670953e-012
6.589999999999904e+000	6.590000e+000	5.261693e-012
6.599999999999904e+000	6.600000e+000	5.271703e-012
6.609999999999904e+000	6.610000e+000	6.700951e-012
6.619999999999903e+000	6.620000e+000	6.710952e-012
6.629999999999903e+000	6.630000e+000	5.301701e-012
6.639999999999903e+000	6.640000e+000	5.311702e-012
6.649999999999903e+000	6.650000e+000	6.740955e-012
6.659999999999902e+000	6.660000e+000	6.750964e-012
6.669999999999902e+000	6.670000e+000	5.341709e-012
6.679999999999902e+000	6.680000e+000	5.351710e-012
6.689999999999902e+000	6.690000e+000	6.780976e-012
6.699999999999902e+000	6.700000e+000	6.790968e-012
6.709999999999901e+000	6.710000e+000	5.381713e-012
6.719999999999901e+000	6.720000e+000	5.391718e-012
6.729999999999901e+000	6.730000e+000	6.820975e-012
6.739999999999901e+000	6.740000e+000	6.830976e-012
6.749999999999901e+000	6.750000e+000	5.421725e-012
6.759999999999900e+000	6.760000e+000	5.431722e-012
6.769999999999900e+000	6.770000e+000	6.860987e-012
6.779999999999900e+000	6.780000e+000	6.870979e-012
6.789999999999900e+000	6.790000e+000	5.461729e-012
6.799999999999900e+000	6.800000e+000	5.471739e-012
6.809999999999899e+000	6.810000e+000	6.900991e-012
6.819999999999899e+000	6.820000e+000	6.910992e-012
6.829999999999899e+000	6.830000e+000	5.501741e-012
6.839999999999899e+000	6.840000e+000	5.511742e-012
6.849999999999898e+000	6.850000e+000	6.940999e-012
6.859999999999898e+000	6.860000e+000	6.951000e-012
6.869999999999898e+000	6.870000e+000	5.541749e-012
6.879999999999898e+000	6.880000e+000	5.551750e-012
6.889999999999898e+000	6.890000e+000	6.981003e-012
6.899999999999897e+000	6.900000e+000	6.991003e-012
6.909999999999897e+000	6.910000e+000	5.581762e-012
6.919999999999897e+000	6.920000e+000	5.591763e-012
6.929999999999897e+000	6.930000e+000	7.021015e-012
6.939999999999897e+000	6.940000e+000	7.031016e-012
6.949999999999896e+000	6.950000e+000	5.621765e-012
6.959999999999896e+000	6.960000e+000	5.631766e-012
6.969999999999896e+000	6.970000e+000	7.061023e-012
6.979999999999896e+000	6.980000e+000	7.071024e-012
6.989999999999895e+000	6.990000e+000	5.661773e-012
6.999999999999895e+000	7.000000e+000	5.671765e-012
7.009999999999895e+000	7.010000e+000	7.101026e-012
7.019999999999895e+000	7.020000e+000	7.111040e-012
7.029999999999895e+000	7.030000e+000	5.701786e-012
7.039999999999894e+000	7.040000e+000	5.711782e-012
7.049999999999894e+000	7.050000e+000	7.141039e-012
7.059999999999894e+000	7.060000e+000	7.151044e-012
7.069999999999894e+000	7.070000e+000	5.741789e-012
7.079999999999894e+000	7.080000e+000	5.751794e-012
7.089999999999893e+000	7.090000e+000	7.181047e-012
7.099999999999893e+000	7.100000e+000	7.191043e-012
7.109999999999893e+000	7.110000e+000	5.781797e-012
7.119999999999893e+000	7.120000e+000	5.791794e-012
7.129999999999892e+000	7.130000e+000	7.221059e-012
7.139999999999892e+000	7.140000e+000	7.231065e-012
7.149999999999892e+000	7.150000e+000	5.821801e-012
7.159999999999892e+000	7.160000e+000	5.831815e-012
7.169999999999892e+000	7.170000e+000	7.261063e-012
7.179999999999891e+000	7.180000e+000	7.271068e-012
7.189999999999891e+000	7.190000e+000	5.861813e-012
7.199999999999891e+000	7.200000e+000	5.871819e-012
7.209999999999891e+000	7.210000e+000	7.301062e-012
7.219999999999891e+000	7.220000e+000	7.311076e-012
7.229999999999890e+000	7.230000e+000	5.901817e-012
7.239999999999890e+000	7.240000e+000	5.911827e-012
7.249999999999890e+000	7.250000e+000	7.341083e-012
7.259999999999890e+000	7.260000e+000	7.351080e-012
7.269999999999889e+000	7.270000e+000	5.941834e-012
7.279999999999889e+000	7.280000e+000	5.951830e-012
7.289999999999889e+000	7.290000e+000	7.381087e-012
7.299999999999889e+000	7.300000e+000	7.391092e-012
7.309999999999889e+000	7.310000e+000	5.981837e-012
7.319999999999888e+000	7.320000e+000	5.991834e-012
7.329999999999888e+000	7.330000e+000	7.421095e-012
7.339999999999888e+000	7.340000e+000	7.431091e-012
7.349999999999888e+000	7.350000e+000	6.021841e-012
7.359999999999888e+000	7.360000e+000	6.031850e-012
7.369999999999887e+000	7.370000e+000	7.461099e-012
7.379999999999887e+000	7.380000e+000	7.471108e-012
7.389999999999887e+000	7.390000e+000	6.061849e-012
7.399999999999887e+000	7.400000e+000	6.071850e-012
7.409999999999887e+000	7.410000e+000	7.501111e-012
7.419999999999886e+000	7.420000e+000	7.511116e-012
7.429999999999886e+000	7.430000e+000	6.101853e-012
7.439999999999886e+000	7.440000e+000	6.111867e-012
7.449999999999886e+000	7.450000e+000	7.541119e-012
7.459999999999885e+000	7.460000e+000	7.551124e-012
7.469999999999885e+000	7.470000e+000	6.141865e-012
7.479999999999885e+000	7.480000e+000	6.151865e-012
7.489999999999885e+000	7.490000e+000	7.581127e-012
7.499999999999885e+000	7.500000e+000	7.591127e-012
7.509999999999884e+000	7.510000e+000	6.181873e-012
7.519999999999884e+000	7.520000e+000	6.191887e-012
7.529999999999884e+000	7.530000e+000	7.621139e-012
7.539999999999884e+000	7.540000e+000	7.631141e-012
7.549999999999884e+000	7.550000e+000	6.221890e-012
7.559999999999883e+000	7.560000e+000	6.231882e-012
7.569999999999883e+000	7.570000e+000	7.661138e-012
7.579999999999883e+000	7.580000e+000	7.671144e-012
7.589999999999883e+000	7.590000e+000	6.261902e-012
7.599999999999882e+000	7.600000e+000	6.271890e-012
7.609999999999882e+000	7.610000e+000	7.701156e-012
7.619999999999882e+000	7.620000e+000	7.711142e-012
7.629999999999882e+000	7.630000e+000	6.301901e-012
7.639999999999882e+000	7.640000e+000	6.311902e-012
7.649999999999881e+000	7.650000e+000	7.741164e-012
7.659999999999881e+000	7.660000e+000	7.751164e-012
7.669999999999881e+000	7.670000e+000	6.341914e-012
7.679999999999881e+000	7.680000e+000	6.351915e-012
7.689999999999881e+000	7.690000e+000	7.781167e-012
7.699999999999880e+000	7.700000e+000	7.791164e-012
7.709999999999880e+000	7.710000e+000	6.381917e-012
7.719999999999880e+000	7.720000e+000	6.391918e-012
7.729999999999880e+000	7.730000e+000	7.821175e-012
7.739999999999879e+000	7.740000e+000	7.831180e-012
7.749999999999879e+000	7.750000e+000	6.421930e-012
7.759999999999879e+000	7.760000e+000	6.431926e-012
7.769999999999879e+000	7.770000e+000	7.861187e-012
7.779999999999879e+000	7.780000e+000	7.871188e-012
7.789999999999878e+000	7.790000e+000	6.461929e-012
7.799999999999878e+000	7.800000e+000	6.471938e-012
7.809999999999878e+000	7.810000e+000	7.901195e-012
7.819999999999878e+000	7.820000e+000	7.911187e-012
7.829999999999878e+000	7.830000e+000	6.501950e-012
7.839999999999877e+000	7.840000e+000	6.511951e-012
7.849999999999877e+000	7.850000e+000	7.941190e-012
7.859999999999877e+000	7.860000e+000	7.951200e-012
7.869999999999877e+000	7.870000e+000	6.541949e-012
7.879999999999876e+000	7.880000e+000	6.551955e-012
7.889999999999876e+000	7.890000e+000	7.981207e-012
7.899999999999876e+000	7.900000e+000	7.991208e-012
7.909999999999876e+000	7.910000e+000	6.581966e-012
7.919999999999876e+000	7.920000e+000	6.591954e-012
7.929999999999875e+000	7.930000e+000	8.021215e-012
7.939999999999875e+000	7.940000e+000	8.031215e-012
7.949999999999875e+000	7.950000e+000	6.621965e-012
7.959999999999875e+000	7.960000e+000	6.631966e-012
7.969999999999875e+000	7.970000e+000	8.061227e-012
7.979999999999874e+000	7.980000e+000	8.071223e-012
7.989999999999874e+000	7.990000e+000	6.661973e-012
7.999999999999874e+000	8.000000e+000	6.671974e-012
8.009999999999874e+000	8.010000e+000	8.101218e-012
8.019999999999874e+000	8.020000e+000	8.111237e-012
8.029999999999873e+000	8.030000e+000	6.701981e-012
8.039999999999873e+000	8.040000e+000	6.711973e-012
8.049999999999873e+000	8.050000e+000	8.141248e-012
8.059999999999873e+000	8.060000e+000	8.151240e-012
8.069999999999872e+000	8.070000e+000	6.741994e-012
8.079999999999872e+000	8.080000e+000	6.751986e-012
8.089999999999872e+000	8.090000e+000	8.181251e-012
8.099999999999872e+000	8.100000e+000	8.191234e-012
8.109999999999872e+000	8.110000e+000	6.781997e-012
8.119999999999871e+000	8.120000e+000	6.791998e-012
8.129999999999871e+000	8.130000e+000	8.221264e-012
8.139999999999871e+000	8.140000e+000	8.231256e-012
8.149999999999871e+000	8.150000e+000	6.821992e-012
8.159999999999871e+000	8.160000e+000	6.832011e-012
8.169999999999870e+000	8.170000e+000	8.261258e-012
8.179999999999870e+000	8.180000e+000	8.271260e-012
8.189999999999870e+000	8.190000e+000	6.862013e-012
8.199999999999870e+000	8.200000e+000	6.872014e-012
8.209999999999869e+000	8.210000e+000	8.301271e-012
8.219999999999869e+000	8.220000e+000	8.311272e-012
8.229999999999869e+000	8.230000e+000	6.902017e-012
8.239999999999869e+000	8.240000e+000	6.912027e-012
8.249999999999869e+000	8.250000e+000	8.341283e-012
8.259999999999868e+000	8.260000e+000	8.351275e-012
8.269999999999868e+000	8.270000e+000	6.942029e-012
8.279999999999868e+000	8.280000e+000	6.952030e-012
8.289999999999868e+000	8.290000e+000	8.381296e-012
8.299999999999868e+000	8.300000e+000	8.391279e-012
8.309999999999867e+000	8.310000e+000	6.982033e-012
8.319999999999867e+000	8.320000e+000	6.992034e-012
8.329999999999867e+000	8.330000e+000	8.421299e-012
8.339999999999867e+000	8.340000e+000	8.431291e-012
8.349999999999866e+000	8.350000e+000	7.022045e-012
8.359999999999866e+000	8.360000e+000	7.032055e-012
8.369999999999866e+000	8.370000e+000	8.461294e-012
8.379999999999866e+000	8.380000e+000	8.471304e-012
8.389999999999866e+000	8.390000e+000	7.062049e-012
8.399999999999865e+000	8.400000e+000	7.072050e-012
8.409999999999865e+000	8.410000e+000	8.501315e-012
8.419999999999865e+000	8.420000e+000	8.511316e-012
8.429999999999865e+000	8.430000e+000	7.102052e-012
8.439999999999865e+000	8.440000e+000	7.112062e-012
8.449999999999864e+000	8.450000e+000	8.541319e-012
8.459999999999864e+000	8.460000e+000	8.551311e-012
8.469999999999864e+000	8.470000e+000	7.142065e-012
8.479999999999864e+000	8.480000e+000	7.152075e-012
8.489999999999863e+000	8.490000e+000	8.581331e-012
8.499999999999863e+000	8.500000e+000	8.591323e-012
8.509999999999863e+000	8.510000e+000	7.182077e-012
8.519999999999863e+000	8.520000e+000	7.192069e-012
8.529999999999863e+000	8.530000e+000	8.621335e-012
8.539999999999862e+000	8.540000e+000	8.631327e-012
8.549999999999862e+000	8.550000e+000	7.222090e-012
8.559999999999862e+000	8.560000e+000	7.232082e-012
8.569999999999862e+000	8.570000e+000	8.661347e-012
8.579999999999862e+000	8.580000e+000	8.671357e-012
8.589999999999861e+000	8.590000e+000	7.262093e-012
8.599999999999861e+000	8.600000e+000	7.272085e-012
8.609999999999861e+000	8.610000e+000	8.701350e-012
8.619999999999861e+000	8.620000e+000	8.711352e-012
8.629999999999860e+000	8.630000e+000	7.302106e-012
8.639999999999860e+000	8.640000e+000	7.312107e-012
8.649999999999860e+000	8.650000e+000	8.741354e-012
8.659999999999860e+000	8.660000e+000	8.751373e-012
8.669999999999860e+000	8.670000e+000	7.342100e-012
8.679999999999859e+000	8.680000e+000	7.352102e-012
8.689999999999859e+000	8.690000e+000	8.781367e-012
8.699999999999859e+000	8.700000e+000	8.791376e-012
8.709999999999859e+000	8.710000e+000	7.382104e-012
8.719999999999859e+000	8.720000e+000	7.392123e-012
8.729999999999858e+000	8.730000e+000	8.821379e-012
8.739999999999858e+000	8.740000e+000	8.831371e-012
8.749999999999858e+000	8.750000e+000	7.422116e-012
8.759999999999858e+000	8.760000e+000	7.432126e-012
8.769999999999858e+000	8.770000e+000	8.861392e-012
8.779999999999857e+000	8.780000e+000	8.871384e-012
8.789999999999857e+000	8.790000e+000	7.462129e-012
